https://www.aozora.gr.jp/gaiji/2-80/2-80-29.png,「けものへん＋丸」、第4水準2-80-29
https://www.aozora.gr.jp/gaiji/2-82/2-82-16.png,「夢」の「夕」に代えて「目」、第4水準2-82-16
https://www.aozora.gr.jp/gaiji/1-89/1-89-05.png,「石＋車」、第3水準1-89-5
https://www.aozora.gr.jp/gaiji/2-92/2-92-41.png,「風にょう＋（犬／（犬＋犬））」、第4水準2-92-41
https://www.aozora.gr.jp/gaiji/2-79/2-79-80.png,「（火＋火）／訊のつくり」、第4水準2-79-80
https://www.aozora.gr.jp/gaiji/1-92/1-92-48.png,「車＋隣のつくり」、第3水準1-92-48
https://www.aozora.gr.jp/gaiji/1-88/1-88-46.png,「やまいだれ＋亥」、第3水準1-88-46
https://www.aozora.gr.jp/gaiji/2-01/2-01-21.png,「にんべん」、第4水準2-1-21
https://www.aozora.gr.jp/gaiji/1-91/1-91-54.png,「虫＋夾」、第3水準1-91-54
https://www.aozora.gr.jp/gaiji/1-15/1-15-92.png,「女＋嗇」、第3水準1-15-92
https://www.aozora.gr.jp/gaiji/2-88/2-88-94.png,「艷のへん＋盍」、第4水準2-88-94
https://www.aozora.gr.jp/gaiji/2-93/2-93-34.png,「魚＋（岌－山）」、第4水準2-93-34
https://www.aozora.gr.jp/gaiji/2-90/2-90-30.png,「艷のへん＋おおざと」、第4水準2-90-30
https://www.aozora.gr.jp/gaiji/2-03/2-03-86.png,「口＋同」、第4水準2-3-86
https://www.aozora.gr.jp/gaiji/1-93/1-93-63.png,「こざとへん＋貴」、第3水準1-93-63
https://www.aozora.gr.jp/gaiji/1-88/1-88-80.png,「目＋旬」、第3水準1-88-80
https://www.aozora.gr.jp/gaiji/1-14/1-14-85.png,「咤－宀」、第3水準1-14-85
https://www.aozora.gr.jp/gaiji/1-90/1-90-32.png,「櫂のつくり」、第3水準1-90-32
https://www.aozora.gr.jp/gaiji/2-04/2-04-56.png,「菌－くさかんむり」、第4水準2-4-56
https://www.aozora.gr.jp/gaiji/1-47/1-47-57.png,「宀／眞」、第3水準1-47-57
https://www.aozora.gr.jp/gaiji/2-85/2-85-77.png,「舟＋首」、第4水準2-85-77
https://www.aozora.gr.jp/gaiji/1-87/1-87-64.png,「陷のつくり＋炎」、第3水準1-87-64
https://www.aozora.gr.jp/gaiji/1-84/1-84-71.png,「てへん＋止」、第3水準1-84-71
https://www.aozora.gr.jp/gaiji/1-15/1-15-07.png,「口＋卒」、第3水準1-15-7
